Price,Close,High,Low,Open,Volume
Ticker,EEM,EEM,EEM,EEM,EEM
Date,,,,,
2010-11-01,33.83400344848633,34.008142165286834,33.65260733721956,33.80497940639125,47366500
2010-11-02,34.25483703613281,34.283861074880065,34.06618632004506,34.1387436490285,48355900
2010-11-03,34.46525573730469,34.48702238152098,33.913812863377025,34.33465033623782,94125200
2010-11-04,35.24888610839844,35.24888610839844,34.95139389256898,34.98767532134728,83567900
2010-11-05,35.183589935302734,35.263401896914125,35.03847249693535,35.06749653818581,53781000
2010-11-08,35.03846740722656,35.06749144426097,34.820792665237505,34.90786200845622,37106100
2010-11-09,34.59585952758789,35.27790777082625,34.479766150698715,35.21260507333331,55351100
2010-11-10,34.84981918334961,34.90786726616144,34.37093357169174,34.784516474128765,66304400
2010-11-11,34.508792877197266,34.53781414776873,34.32013939511716,34.508792877197266,48410200
2010-11-12,33.67436981201172,34.19679143344616,33.53650978097082,34.02264997033979,88808000
2010-11-15,33.65986251831055,34.015400120119914,33.63809587032315,33.84125863256562,48585300
2010-11-16,32.774635314941406,33.34784746801781,32.66579935121905,33.31156881344369,136332900
2010-11-17,32.94153594970703,33.11567467198682,32.81818515086419,32.88348786369038,80352800
2010-11-18,33.72516632080078,33.790469034759845,33.55102759550003,33.57279424419134,77989900
2010-11-19,33.74694061279297,33.77596466287842,33.362381636760844,33.56554445158751,48175100
2010-11-22,33.64534378051758,33.79771858966641,33.25353035553563,33.57278645645394,46793100
2010-11-23,32.57874298095703,32.825441805193435,32.50618287507278,32.760139093840124,86768900
2010-11-24,33.33332824707031,33.34784025933974,33.064862939794274,33.108398976602544,63287600
2010-11-26,32.50617599487305,32.83268948253035,32.50617599487305,32.66580542614649,60387100
2010-11-29,32.760135650634766,32.818180961356376,32.29575932543822,32.62227284788707,80428200
2010-11-30,32.491661071777344,32.76012923089503,32.31026501350635,32.37556770519928,78842700
2010-12-01,33.420413970947266,33.492971294046434,33.19548184072472,33.30432059325793,81889600
2010-12-02,34.080692291259766,34.08794691571679,33.51473470766529,33.529246724463526,72593100
2010-12-03,34.20405578613281,34.254846484006805,33.79047280751004,33.79047280751004,44688700
2010-12-06,34.14599609375,34.19678677025406,33.97911204696748,34.00813331362389,44988700
2010-12-07,33.98637008666992,34.545070352238035,33.979115461247936,34.530558333509504,64406800
